image,label
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1TG8Y8YVAC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1V22ILIRB0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1V6HMTORU4.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1VRWQ8E6AB.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1W36HKC3FG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1W9X487BKU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1WYJWA9NZ1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1WZSQGAYIY.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1X0HYE3X8Z.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1XJCGDBMGA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1XML6M5TV1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1XXNM7F534.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1YF0TNPKDK.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\1ZPFBMA2HX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\200UMQN7VL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\20DPJU8VP0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\21CDSEAZX8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\21RX5M87EP.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\245WDQISS5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\24CE6WMA5V.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\24QIU2MGCF.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\25EPFXQPI1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\25J63EFW63.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\263PDWIW6K.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\26A2MWUOO2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\26AG7CSSY5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\26XVKGQ670.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\26ZIT8WMUA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\28OME8PI9N.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\291SPF4VBH.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\29N40588B5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\29ZVNGCMVS.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2ABZ27302P.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2C4QBBPCD5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2CH4T4DG2A.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2CNZ7AIOQ5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2DBIU6BDW4.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2DIQQPK79S.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2DXSDTUDKP.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2E4W6ON812.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2E7V3HK5FW.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2EYHF1MY3X.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2F2MI83VG5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2F9RZQOUI5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2FAO08IX2F.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2FPOZ0J2LN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2FZ4UXTXJC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2G3DT6XO20.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2GDWA5WDMM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2GJ0BV3CAY.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2GMP1VA9CJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2GQLVBSE57.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2GVKFJGGQL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2HBSCT2XFT.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2HHMYA7ZPD.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2HR9W2FW75.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2HRDQI629H.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2IAMFKEPL1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2IGHQWQ5IX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2IP2AT71Y3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2JSASFYCUB.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2JXA4LALBJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2KJJ9RANR2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2LG1K8HR7B.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2LOHL7EMGT.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2LZ7VAPBYN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2M2EU0ZPS2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2M3ORNBFYV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2M3VGIC85F.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2MRZ5SFHJV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2MTIQC5AGA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2MYLBLJTML.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2MZNJL7S2Q.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2N2Z0IN2X8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2NBOOSMHJR.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2NZAYUWLNU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2O2S0R8X63.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2OBVE5P1OO.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2P2L5WT4BU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2PEBY6F5P9.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2PFOGG9Z8R.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2PW1OE0VYD.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2QJ4XQBX13.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2QJZR1AFCL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2QTNLKPBMC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2QUOA4T2P2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2R7NVJ9ZVU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2RM31GSYV6.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2RTVG3JY7B.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2SAQ00AP5N.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2SE7GQW0KV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2SKSV0EPLO.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2SM5KXY6GH.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2T46IOVBQ2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2T5AA5Y2JA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2TYJ67MYN8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2U2ALQAU75.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2UD5K75IO0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2W1M4G2QC2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2W4YMJMD7Z.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2WOG6CT55I.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2X2N94YW6D.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2X7R1C8DDA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2ZLRAV75WG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2ZNPDIHJHM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2ZQBZB4REN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\2ZRCGTYPY3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3085VMMWNJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\30J04CKOCI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3137X0T7Q5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\31X9V5YWQV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\31Z64HA0YL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\32V1LK928Y.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\338JCT2Y23.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\33A1UK0AGR.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\33KTSHC4GY.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\345ATQWD58.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\34C6LEWLKN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\34DBK5KDGD.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\34KEYMM4ST.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\34SUENSU47.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\34VJK1FK0C.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3553WK56WE.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3579N4C4HV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\35BO0YTBQS.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3700U57WVF.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\37A2CLOK4O.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\37BUZXS9RL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\38OZIERA00.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\39LPNZ419X.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3A62N5HO18.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3ADUPQXXLA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3B2JV6E550.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3BF62D280Y.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3BQ4EJO8OM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3C0QVGZ3M4.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3CU69IOALA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3D30FJCL4B.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3EBHDVJZTV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3EJWH1GWGJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3EO2YT5MFK.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3FJHZ71L0A.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\3G231U0M6Z.jpg,Fake
